-1.60095,-1.69293,0.606515,-1.60597,-1.68629,0.595338
-1.57415,-1.74213,0.655446,-1.57865,-1.73512,0.643583
-1.54736,-1.79133,0.704377,-1.55167,-1.78335,0.689708
-1.52056,-1.84054,0.753309,-1.52369,-1.83351,0.73777
-1.49376,-1.88974,0.80224,-1.49637,-1.88209,0.788426
-1.46697,-1.93894,0.851171,-1.46715,-1.93041,0.838207
-1.44017,-1.98814,0.900102,-1.43867,-1.97862,0.886853
-1.41337,-2.03735,0.949033,-1.40772,-2.02884,0.934162
-1.38658,-2.08655,0.997965,-1.37678,-2.07756,0.980656
-1.35978,-2.13575,1.0469,-1.35029,-2.1236,1.02965
-1.33298,-2.18496,1.09583,-1.32139,-2.1705,1.07699
-1.30619,-2.23416,1.14476,-1.2961,-2.2175,1.12136
-1.27939,-2.28336,1.19369,-1.26716,-2.26134,1.16635
-1.25259,-2.33257,1.24262,-1.23562,-2.30613,1.21338
-1.2258,-2.38177,1.29155,-1.20666,-2.3524,1.26036
-1.199,-2.43097,1.34048,-1.17462,-2.39833,1.30656
-1.1722,-2.48017,1.38941,-1.14509,-2.44136,1.34863
-1.14541,-2.52938,1.43835,-1.12204,-2.48388,1.39317
-1.11861,-2.57858,1.48728,-1.09846,-2.52989,1.43875
-1.09181,-2.62778,1.53621,-1.085,-2.57706,1.48418
-1.06502,-2.67699,1.58514,-1.06942,-2.62507,1.53385
-1.03822,-2.72619,1.63407,-1.05437,-2.67304,1.58169
-1.03822,-2.72619,1.63407,-1.04017,-2.72049,1.62749
-1.04634,-2.77592,1.58848,-1.04837,-2.76901,1.58542
-1.05447,-2.82565,1.54288,-1.05869,-2.81656,1.54592
-1.06259,-2.87538,1.49729,-1.06936,-2.86421,1.50605
-1.07071,-2.92511,1.4517,-1.07799,-2.9136,1.46634
-1.07884,-2.97484,1.4061,-1.08634,-2.96235,1.42444
-1.08696,-3.02457,1.36051,-1.09519,-3.00884,1.38526
-1.09508,-3.0743,1.31492,-1.10548,-3.05603,1.34439
-1.10321,-3.12403,1.26932,-1.11854,-3.1036,1.30378
-1.11133,-3.17376,1.22373,-1.12913,-3.1526,1.26106
-1.11945,-3.22349,1.17814,-1.1405,-3.20133,1.21692
-1.12758,-3.27322,1.13254,-1.14968,-3.2488,1.17261
-1.1357,-3.32295,1.08695,-1.16065,-3.29576,1.12744
-1.14382,-3.37268,1.04136,-1.17145,-3.3434,1.08433
-1.15195,-3.42241,0.995763,-1.18209,-3.3924,1.04
-1.16007,-3.47214,0.95017,-1.18974,-3.44079,0.994915
-1.16819,-3.52187,0.904576,-1.198,-3.4891,0.950511
-1.17632,-3.57159,0.858983,-1.20646,-3.53721,0.906085
-1.18444,-3.62132,0.813389,-1.21342,-3.58557,0.860897
-1.19256,-3.67105,0.767796,-1.2192,-3.63466,0.815577
-1.20069,-3.72078,0.722203,-1.22552,-3.68234,0.770766
-1.20881,-3.77051,0.676609,-1.23329,-3.72777,0.725594
-1.21693,-3.82024,0.631016,-1.23766,-3.77439,0.681059
-1.22506,-3.86997,0.585423,-1.24314,-3.82328,0.633959
-1.23318,-3.9197,0.539829,-1.24901,-3.87153,0.588771
-1.2413,-3.96943,0.494236,-1.25492,-3.92048,0.543873
-1.24943,-4.01916,0.448643,-1.26073,-3.96928,0.498047
-1.25755,-4.06889,0.403049,-1.26632,-4.01805,0.451849
-1.26567,-4.11862,0.357456,-1.27165,-4.06702,0.405658
-1.2738,-4.16835,0.311862,-1.27793,-4.11655,0.360063
-1.28192,-4.21808,0.266269,-1.28513,-4.16517,0.315531
-1.29004,-4.26781,0.220676,-1.29061,-4.20449,0.278917
-1.29817,-4.31754,0.175082,-1.2952,-4.24407,0.242512
-1.30629,-4.36727,0.129489,-1.29731,-4.28453,0.206705
-1.30629,-4.36727,0.129489,-1.3006,-4.32548,0.170188
-1.30629,-4.36727,0.129489,-1.30342,-4.36531,0.134613
-1.26671,-4.41675,0.128595,-1.2633,-4.41547,0.133027
-1.22712,-4.46622,0.127702,-1.21939,-4.46479,0.130761
-1.18754,-4.5157,0.126808,-1.15531,-4.52881,0.127619
-1.14795,-4.56518,0.125915,-1.1093,-4.57837,0.125691
-1.10837,-4.61465,0.125021,-1.06632,-4.6272,0.12543
-1.06878,-4.66413,0.124127,-1.02647,-4.67439,0.125814
-1.0292,-4.71361,0.123234,-0.988431,-4.72289,0.125748
-0.989614,-4.76308,0.12234,-0.949162,-4.7708,0.126064
-0.950029,-4.81256,0.121447,-0.910076,-4.81887,0.125066
-0.910445,-4.86204,0.120553,-0.871195,-4.86689,0.12369
-0.87086,-4.91151,0.119659,-0.833714,-4.91508,0.122993
-0.831275,-4.96099,0.118766,-0.795728,-4.96298,0.121783
-0.791691,-5.01047,0.117872,-0.758894,-5.01198,0.120579
-0.752106,-5.05994,0.116979,-0.722883,-5.06007,0.120656
-0.712522,-5.10942,0.116085,-0.686936,-5.10821,0.11967
-0.672937,-5.1589,0.115191,-0.649368,-5.15702,0.117424
-0.633353,-5.20837,0.114298,-0.613818,-5.20512,0.11637
-0.593768,-5.25785,0.113404,-0.575978,-5.25448,0.115942
-0.554184,-5.30733,0.11251,-0.539841,-5.30317,0.115212
-0.514599,-5.3568,0.111617,-0.503798,-5.35193,0.113947
-0.475015,-5.40628,0.110723,-0.466546,-5.40058,0.112411
-0.43543,-5.45576,0.10983,-0.429297,-5.44969,0.109981
-0.395845,-5.50523,0.108936,-0.392626,-5.49845,0.108829
-0.356261,-5.55471,0.108042,-0.355015,-5.54784,0.108736
-0.316676,-5.60419,0.107149,-0.317536,-5.59715,0.10768
-0.277092,-5.65366,0.106255,-0.28347,-5.64135,0.107309
-0.237507,-5.70314,0.105362,-0.249679,-5.68568,0.106792
-0.197923,-5.75262,0.104468,-0.215443,-5.73052,0.105505
-0.158338,-5.80209,0.103574,-0.181354,-5.77477,0.104661
-0.118754,-5.85157,0.102681,-0.144528,-5.81998,0.104666
-0.0791691,-5.90105,0.101787,-0.107171,-5.86545,0.10358
-0.0395845,-5.95052,0.100894,-0.069693,-5.91102,0.103042
2.77556e-17,-6,0.1,-0.0324878,-5.95635,0.102465
2.77556e-17,-6,0.1,0.00639633,-6.00202,0.101074
-0.0499299,0.0052293,0.109013,-0.0499311,0.005234,0.109005
-0.0998598,0.0104586,0.118026,-0.0998635,0.0104525,0.117973
-0.14979,0.0156879,0.127039,-0.149803,0.0156616,0.126962
-0.19972,0.0209172,0.136051,-0.199754,0.0208477,0.135959
-0.249649,0.0261465,0.145064,-0.249706,0.0260401,0.144905
-0.299579,0.0313758,0.154077,-0.299659,0.0312453,0.154028
-0.349509,0.0366051,0.16309,-0.34961,0.0363972,0.163145
-0.399439,0.0418344,0.172103,-0.399539,0.0416666,0.17223
-0.449369,0.0470637,0.181116,-0.44943,0.0469586,0.181371
-0.499299,0.052293,0.190128,-0.499356,0.0521993,0.190284
-0.549229,0.0575223,0.199141,-0.549281,0.0575016,0.199397
-0.599159,0.0627516,0.208154,-0.599204,0.0626948,0.208628
-0.649089,0.0679809,0.217167,-0.649141,0.0679056,0.217728
-0.699019,0.0732102,0.22618,-0.69906,0.0731926,0.226545
-0.748948,0.0784395,0.235193,-0.749016,0.0783874,0.235442
-0.798878,0.0836688,0.244206,-0.798922,0.0836535,0.244263
-0.848808,0.0888981,0.253218,-0.848923,0.0887737,0.25303
-0.898738,0.0941274,0.262231,-0.898837,0.0942556,0.261821
-0.948668,0.0993567,0.271244,-0.948756,0.0994859,0.270856
-0.998598,0.104586,0.280257,-0.998619,0.104859,0.279297
-1.04853,0.109815,0.28927,-1.04869,0.11006,0.288263
-1.09846,0.115045,0.298283,-1.0987,0.115242,0.29774
-1.14839,0.120274,0.307296,-1.14884,0.120379,0.307072
-1.19832,0.125503,0.316308,-1.19886,0.125697,0.316403
-1.24825,0.130733,0.325321,-1.2488,0.130867,0.325738
-1.26722,0.081865,0.332316,-1.26776,0.082205,0.332502
-1.28619,0.0329976,0.339311,-1.28679,0.0338263,0.339415
-1.30516,-0.0158699,0.346306,-1.30566,-0.0150045,0.346558
-1.32413,-0.0647374,0.353301,-1.32453,-0.063993,0.353745
-1.3431,-0.113605,0.360296,-1.34349,-0.112806,0.360093
-1.36207,-0.162472,0.367291,-1.36253,-0.161314,0.366353
-1.38104,-0.21134,0.374286,-1.38175,-0.210322,0.373525
-1.40001,-0.260207,0.381281,-1.4007,-0.259192,0.380805
-1.41898,-0.309075,0.388276,-1.41986,-0.307803,0.386985
-1.43795,-0.357942,0.395271,-1.43854,-0.356784,0.393712
-1.45692,-0.40681,0.402267,-1.45786,-0.405541,0.400336
-1.47589,-0.455677,0.409262,-1.4769,-0.45397,0.406331
-1.49486,-0.504545,0.416257,-1.49601,-0.502737,0.413438
-1.51383,-0.553412,0.423252,-1.51475,-0.551739,0.421367
-1.5328,-0.60228,0.430247,-1.53402,-0.599924,0.427611
-1.55177,-0.651147,0.437242,-1.55276,-0.649059,0.434934
-1.57074,-0.700015,0.444237,-1.57177,-0.698112,0.441589
-1.58971,-0.748882,0.451232,-1.59052,-0.747036,0.450663
-1.60869,-0.79775,0.458227,-1.60957,-0.795683,0.457969
-1.62766,-0.846617,0.465222,-1.62847,-0.844417,0.465367
-1.64663,-0.895484,0.472217,-1.64713,-0.893572,0.473002
-1.6656,-0.944352,0.479212,-1.66637,-0.941916,0.479688
-1.68457,-0.993219,0.486207,-1.68533,-0.991205,0.487764
-1.70354,-1.04209,0.493202,-1.70472,-1.04089,0.493851
-1.72251,-1.09095,0.500197,-1.72346,-1.08981,0.500712
-1.74148,-1.13982,0.507192,-1.74284,-1.13782,0.506421
-1.76045,-1.18869,0.514187,-1.76218,-1.18668,0.512238
-1.77942,-1.23756,0.521182,-1.78131,-1.23504,0.520086
-1.79839,-1.28642,0.528177,-1.79971,-1.28396,0.527919
-1.76719,-1.3354,0.544579,-1.76828,-1.33257,0.54379
-1.73599,-1.38439,0.560982,-1.73646,-1.38036,0.56014
-1.70479,-1.43337,0.577384,-1.70605,-1.42867,0.57398
-1.67359,-1.48235,0.593786,-1.67419,-1.47712,0.589319
-1.64239,-1.53133,0.610188,-1.64154,-1.52607,0.605174
-1.61119,-1.58031,0.626591,-1.61042,-1.57609,0.621541
-1.57999,-1.62929,0.642993,-1.5789,-1.62411,0.637303
-1.54879,-1.67827,0.659395,-1.54544,-1.673,0.654908
-1.51759,-1.72725,0.675798,-1.51294,-1.72182,0.671339
-1.48639,-1.77623,0.6922,-1.48278,-1.77061,0.687283
-1.45519,-1.82521,0.708602,-1.45263,-1.81926,0.7029
-1.42398,-1.87419,0.725004,-1.41963,-1.86828,0.718735
-1.39278,-1.92317,0.741407,-1.38724,-1.91704,0.733961
-1.36158,-1.97215,0.757809,-1.35423,-1.96511,0.75142
-1.33038,-2.02113,0.774211,-1.32249,-2.0115,0.767411
-1.29918,-2.07011,0.790614,-1.28864,-2.05882,0.784212
-1.26798,-2.11909,0.807016,-1.25509,-2.10751,0.800266
-1.23678,-2.16808,0.823418,-1.21823,-2.15697,0.816863
-1.20558,-2.21706,0.83982,-1.174,-2.20444,0.832303
-1.17438,-2.26604,0.856223,-1.14424,-2.23858,0.849549
-1.14318,-2.31502,0.872625,-1.11617,-2.28672,0.864891
-1.11198,-2.364,0.889027,-1.08732,-2.33407,0.880744
-1.08078,-2.41298,0.905429,-1.05818,-2.38111,0.895858
-1.04958,-2.46196,0.921832,-1.0282,-2.42855,0.911981
-1.01838,-2.51094,0.938234,-0.999636,-2.47581,0.927732
-0.98718,-2.55992,0.954636,-0.97174,-2.52317,0.943574
-0.955979,-2.6089,0.971039,-0.944381,-2.57054,0.958991
-0.924779,-2.65788,0.987441,-0.915558,-2.61811,0.975201
-0.893579,-2.70686,1.00384,-0.888147,-2.66511,0.991468
-0.862378,-2.75584,1.02025,-0.861578,-2.71306,1.0082
-0.831178,-2.80482,1.03665,-0.835592,-2.76148,1.02452
-0.799978,-2.8538,1.05305,-0.809034,-2.80958,1.03994
-0.768777,-2.90278,1.06945,-0.782344,-2.85798,1.05493
-0.737577,-2.95176,1.08585,-0.756041,-2.90595,1.07151
-0.706376,-3.00075,1.10226,-0.730119,-2.95417,1.08641
-0.675176,-3.04973,1.11866,-0.701628,-3.00108,1.10354
-0.675176,-3.04973,1.11866,-0.673064,-3.04856,1.11897
-0.701577,-3.09843,1.11915,-0.69945,-3.09782,1.11963
-0.727979,-3.14714,1.11963,-0.725502,-3.14714,1.12073
-0.75438,-3.19585,1.12012,-0.75136,-3.1957,1.12096
-0.780782,-3.24456,1.12061,-0.780584,-3.24439,1.12202
-0.807183,-3.29326,1.1211,-0.807864,-3.29314,1.12092
-0.833584,-3.34197,1.12158,-0.834996,-3.34223,1.12037
-0.859986,-3.39068,1.12207,-0.86244,-3.39026,1.12026
-0.886387,-3.43939,1.12256,-0.891127,-3.43794,1.11954
-0.912788,-3.48809,1.12305,-0.918394,-3.48642,1.11938
-0.93919,-3.5368,1.12354,-0.945903,-3.53337,1.12023
-0.965591,-3.58551,1.12402,-0.973495,-3.58206,1.12138
-0.991993,-3.63422,1.12451,-1.00163,-3.63098,1.12148
-1.01839,-3.68293,1.125,-1.02729,-3.67986,1.12409
-1.0448,-3.73163,1.12549,-1.05591,-3.72871,1.125
-1.0712,-3.78034,1.12597,-1.08429,-3.77689,1.12535
-1.0976,-3.82905,1.12646,-1.11263,-3.82549,1.1248
-1.124,-3.87776,1.12695,-1.14044,-3.87404,1.1242
-1.1504,-3.92646,1.12744,-1.17004,-3.92336,1.12481
-1.1768,-3.97517,1.12792,-1.2023,-3.97279,1.12649
-1.2032,-4.02388,1.12841,-1.24108,-4.04669,1.1257
-1.22961,-4.07259,1.1289,-1.25893,-4.08923,1.12812
-1.25601,-4.12129,1.12939,-1.27737,-4.13118,1.13038
-1.28241,-4.17,1.12987,-1.29434,-4.17467,1.1308
-1.27245,-4.26819,1.10174,-1.25989,-4.22264,1.1031
-1.2361,-4.31767,1.07312,-1.21846,-4.26568,1.0767
-1.19974,-4.36715,1.0445,-1.16842,-4.32026,1.04857
-1.16339,-4.41663,1.01588,-1.12728,-4.37082,1.02098
-1.12703,-4.46611,0.987256,-1.08748,-4.41923,0.994513
-1.09067,-4.51559,0.958634,-1.05164,-4.46707,0.96803
-1.05432,-4.56507,0.930013,-1.01656,-4.51571,0.940804
-1.01796,-4.61455,0.901392,-0.981473,-4.56449,0.914401
-0.981607,-4.66403,0.872771,-0.946881,-4.61377,0.887226
-0.945251,-4.71351,0.84415,-0.912006,-4.66303,0.859117
-0.908895,-4.76299,0.815529,-0.877566,-4.71261,0.833447
-0.872539,-4.81247,0.786907,-0.841931,-4.76245,0.806333
-0.836184,-4.86195,0.758286,-0.808051,-4.81182,0.780028
-0.799828,-4.91143,0.729665,-0.773417,-4.86133,0.751704
-0.763472,-4.96091,0.701044,-0.738981,-4.9106,0.724367
-0.727116,-5.01039,0.672423,-0.705576,-4.96006,0.697339
-0.69076,-5.05987,0.643802,-0.671244,-5.00965,0.669835
-0.654405,-5.10935,0.615181,-0.637331,-5.05884,0.642294
-0.618049,-5.15884,0.586559,-0.603154,-5.10853,0.61724
-0.581693,-5.20832,0.557938,-0.569594,-5.15821,0.590198
-0.545337,-5.2578,0.529317,-0.535747,-5.20797,0.559623
-0.508981,-5.30728,0.500696,-0.501693,-5.25758,0.531353
-0.472626,-5.35676,0.472075,-0.467899,-5.30712,0.504064
-0.43627,-5.40624,0.443454,-0.434028,-5.35679,0.475033
-0.399914,-5.45572,0.414833,-0.400604,-5.40621,0.446317
-0.363558,-5.5052,0.386211,-0.368054,-5.4555,0.417971
-0.327202,-5.55468,0.35759,-0.33446,-5.50496,0.390199
-0.290846,-5.60416,0.328969,-0.300872,-5.55451,0.360966
-0.254491,-5.65364,0.300348,-0.267731,-5.60389,0.33248
-0.218135,-5.70312,0.271727,-0.235049,-5.65314,0.30354
-0.181779,-5.7526,0.243106,-0.201121,-5.7027,0.275199
-0.145423,-5.80208,0.214485,-0.167169,-5.75241,0.245469
-0.109067,-5.85156,0.185863,-0.133069,-5.80209,0.216318
-0.0727116,-5.90104,0.157242,-0.0988309,-5.85177,0.188173
-0.0363558,-5.95052,0.128621,-0.065572,-5.90108,0.160414
-7.35523e-16,-6,0.1,-0.033505,-5.95046,0.131411
-7.35523e-16,-6,0.1,-0.000587633,-6.00006,0.101177
-0.00568421,-0.0495932,0.126586,-0.0056848,-0.0495935,0.126595
-0.0113684,-0.0991864,0.153172,-0.0113445,-0.0991811,0.153117
-0.0170526,-0.14878,0.179758,-0.017018,-0.148772,0.179608
-0.0227369,-0.198373,0.206343,-0.0226909,-0.198361,0.20613
-0.0284211,-0.247966,0.232929,-0.0283871,-0.247963,0.23266
-0.0341053,-0.297559,0.259515,-0.0341291,-0.297567,0.259343
-0.0397895,-0.347152,0.286101,-0.0398478,-0.347157,0.28583
-0.0454737,-0.396746,0.312687,-0.0454413,-0.396735,0.31253
-0.0511579,-0.446339,0.339273,-0.0510821,-0.446299,0.339249
-0.0568421,-0.495932,0.365858,-0.0567917,-0.495901,0.365838
-0.0625263,-0.545525,0.392444,-0.0623815,-0.545477,0.392254
-0.0682106,-0.595118,0.41903,-0.0680592,-0.595048,0.418701
-0.0738948,-0.644712,0.445616,-0.0738067,-0.644668,0.445231
-0.079579,-0.694305,0.472202,-0.0794225,-0.694255,0.471578
-0.0852632,-0.743898,0.498788,-0.0851182,-0.743825,0.498111
-0.0909474,-0.793491,0.525374,-0.0907962,-0.793389,0.525004
-0.0966316,-0.843084,0.551959,-0.0964848,-0.842986,0.551485
-0.102316,-0.892678,0.578545,-0.101918,-0.892486,0.577963
-0.108,-0.942271,0.605131,-0.107381,-0.942025,0.60449
-0.113684,-0.991864,0.631717,-0.112736,-0.991529,0.630763
-0.119368,-1.04146,0.658303,-0.118509,-1.04116,0.657562
-0.125053,-1.09105,0.684889,-0.124009,-1.09061,0.684068
-0.130737,-1.14064,0.711474,-0.130138,-1.14025,0.711499
-0.136421,-1.19024,0.73806,-0.135285,-1.18975,0.737703
-0.142105,-1.23983,0.764646,-0.140703,-1.23919,0.763873
-0.14779,-1.28942,0.791232,-0.14606,-1.28874,0.789866
-0.153474,-1.33902,0.817818,-0.151974,-1.33835,0.816651
-0.159158,-1.38861,0.844404,-0.157525,-1.38792,0.842533
-0.164842,-1.4382,0.87099,-0.163201,-1.4375,0.869211
-0.170526,-1.4878,0.897575,-0.168516,-1.48696,0.895977
-0.176211,-1.53739,0.924161,-0.174344,-1.53644,0.922156
-0.181895,-1.58698,0.950747,-0.17956,-1.586,0.948716
-0.187579,-1.63658,0.977333,-0.18548,-1.6356,0.975659
-0.193263,-1.68617,1.00392,-0.19141,-1.68524,1.0029
-0.198947,-1.73576,1.0305,-0.196727,-1.73486,1.02935
-0.204632,-1.78536,1.05709,-0.202784,-1.78443,1.05637
-0.210316,-1.83495,1.08368,-0.209018,-1.83398,1.08326
-0.216,-1.88454,1.11026,-0.215344,-1.88324,1.10998
-0.221684,-1.93413,1.13685,-0.221677,-1.9329,1.13717
-0.227369,-1.98373,1.16343,-0.22733,-1.98252,1.16328
-0.233053,-2.03332,1.19002,-0.230855,-2.01585,1.18145
-0.238737,-2.08291,1.21661,-0.234321,-2.04928,1.19871
-0.281281,-2.13222,1.21065,-0.275552,-2.09814,1.19345
-0.323825,-2.18153,1.20469,-0.317657,-2.14706,1.18851
-0.366369,-2.23084,1.19873,-0.359525,-2.1956,1.18243
-0.408913,-2.28015,1.19277,-0.401585,-2.24449,1.17737
-0.451457,-2.32946,1.18681,-0.443062,-2.29339,1.17141
-0.494001,-2.37877,1.18086,-0.484006,-2.34206,1.16494
-0.536545,-2.42808,1.1749,-0.525369,-2.39092,1.15982
-0.579089,-2.47739,1.16894,-0.566802,-2.4404,1.15507
-0.621633,-2.5267,1.16298,-0.608128,-2.48881,1.15062
-0.664177,-2.576,1.15702,-0.649644,-2.53794,1.1451
-0.70672,-2.62531,1.15106,-0.691549,-2.58644,1.14039
-0.749264,-2.67462,1.14511,-0.733238,-2.63514,1.13462
-0.791808,-2.72393,1.13915,-0.774379,-2.68351,1.12862
-0.834352,-2.77324,1.13319,-0.817211,-2.73196,1.12186
-0.876896,-2.82255,1.12723,-0.85953,-2.78016,1.11751
-0.91944,-2.87186,1.12127,-0.902941,-2.82902,1.11227
-0.961984,-2.92117,1.11531,-0.947015,-2.8777,1.10579
-1.00453,-2.97048,1.10936,-0.987845,-2.92572,1.10052
-1.04707,-3.01978,1.1034,-1.0307,-2.97421,1.09509
-1.08962,-3.06909,1.09744,-1.07183,-3.02148,1.08905
-1.13216,-3.1184,1.09148,-1.11677,-3.06974,1.0834
-1.1747,-3.16771,1.08552,-1.1622,-3.11879,1.07744
-1.21725,-3.21702,1.07956,-1.20764,-3.16791,1.0717
-1.25979,-3.26633,1.07361,-1.25589,-3.21174,1.0666
-1.30234,-3.31564,1.06765,-1.29779,-3.26077,1.0607
-1.34488,-3.36495,1.06169,-1.33725,-3.3104,1.05495
-1.38742,-3.41426,1.05573,-1.37552,-3.36023,1.05102
-1.42997,-3.46356,1.04977,-1.41433,-3.41003,1.04666
-1.47251,-3.51287,1.04381,-1.45309,-3.46022,1.04178
-1.51506,-3.56218,1.03786,-1.49136,-3.50973,1.03703
-1.5576,-3.61149,1.0319,-1.52162,-3.54896,1.03216
-1.60014,-3.6608,1.02594,-1.5526,-3.58913,1.02795
-1.64269,-3.71011,1.01998,-1.58246,-3.62942,1.02433
-1.64269,-3.71011,1.01998,-1.6131,-3.66899,1.02147
-1.64269,-3.71011,1.01998,-1.6432,-3.70906,1.01908
-1.63258,-3.75834,0.994852,-1.63293,-3.75718,0.993911
-1.62248,-3.80656,0.969723,-1.62242,-3.80559,0.967604
-1.61237,-3.85479,0.944594,-1.61126,-3.85415,0.943805
-1.60226,-3.90301,0.919464,-1.60057,-3.90243,0.917596
-1.59216,-3.95124,0.894335,-1.58901,-3.95009,0.894469
-1.58205,-3.99946,0.869206,-1.57798,-3.99805,0.868853
-1.57195,-4.04769,0.844076,-1.56765,-4.04584,0.84408
-1.56184,-4.09591,0.818947,-1.55692,-4.0945,0.817543
-1.55173,-4.14414,0.793817,-1.54807,-4.14282,0.791217
-1.54163,-4.19237,0.768688,-1.53781,-4.19066,0.766693
-1.53152,-4.24059,0.743559,-1.52783,-4.23917,0.741713
-1.52142,-4.28882,0.718429,-1.51979,-4.28749,0.716421
-1.51131,-4.33704,0.6933,-1.51221,-4.33483,0.692886
-1.46686,-4.38595,0.67585,-1.46687,-4.3835,0.674048
-1.42241,-4.43486,0.6584,-1.42214,-4.43153,0.654232
-1.37796,-4.48377,0.64095,-1.37576,-4.4801,0.636314
-1.33351,-4.53268,0.6235,-1.32894,-4.52676,0.619214
-1.28906,-4.5816,0.60605,-1.28033,-4.57379,0.599666
-1.24461,-4.63051,0.5886,-1.22605,-4.62253,0.581011
-1.20016,-4.67942,0.57115,-1.16597,-4.67076,0.563467
-1.15571,-4.72833,0.5537,-1.11277,-4.71087,0.545048
-1.11126,-4.77724,0.53625,-1.06816,-4.75766,0.529501
-1.06681,-4.82615,0.5188,-1.02219,-4.80652,0.514154
-1.02236,-4.87506,0.50135,-0.979226,-4.85638,0.498045
-0.977907,-4.92397,0.4839,-0.935571,-4.90673,0.479507
-0.933457,-4.97288,0.46645,-0.892413,-4.95658,0.461873
-0.889006,-5.02179,0.449,-0.849288,-5.0061,0.445291
-0.844556,-5.0707,0.43155,-0.807646,-5.05604,0.428099
-0.800106,-5.11961,0.4141,-0.765662,-5.10549,0.411949
-0.755655,-5.16852,0.39665,-0.722746,-5.1553,0.395726
-0.711205,-5.21743,0.3792,-0.680472,-5.20477,0.379557
-0.666755,-5.26634,0.36175,-0.638249,-5.25384,0.361687
-0.622304,-5.31525,0.3443,-0.595922,-5.30366,0.345225
-0.577854,-5.36416,0.32685,-0.55392,-5.35316,0.327465
-0.533404,-5.41307,0.3094,-0.511535,-5.40279,0.311515
-0.488953,-5.46198,0.29195,-0.468849,-5.45251,0.293552
-0.444503,-5.51089,0.2745,-0.426524,-5.50221,0.275912
-0.400053,-5.55981,0.25705,-0.384465,-5.55183,0.259103
-0.355603,-5.60872,0.2396,-0.341514,-5.60152,0.24217
-0.311152,-5.65763,0.22215,-0.298423,-5.65157,0.225655
